id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,zipcode,lat,long
16331,09/02/2015 00:00,305000,3,2.5,1320,2480,2,No,No View,Average,7,2005,98118,47.536,-122.284
16332,16/10/2014 00:00,305000,2,1.5,800,2142,2,No,No View,Average,7,2006,98144,47.5917,-122.297
16333,16/12/2014 00:00,305000,2,2.25,1610,1968,2,No,No View,Very Good,7,1979,98056,47.5184,-122.196
16334,13/11/2014 00:00,305000,4,2,2470,1831,2,No,No View,Average,7,2009,98166,47.4645,-122.337
16335,29/07/2014 00:00,305000,3,2.5,1260,1622,3,No,No View,Average,8,2009,98133,47.7325,-122.343
16336,01/10/2014 00:00,305000,3,3,1290,1112,3,No,No View,Average,7,2008,98125,47.7282,-122.296
16337,29/05/2014 00:00,305000,2,2.25,1000,905,3,No,No View,Average,8,2006,98117,47.6842,-122.387
16338,31/03/2015 00:00,305000,3,2.5,1260,895,3,No,No View,Average,7,2009,98133,47.7072,-122.336
16339,16/10/2014 00:00,305000,2,1.75,1120,758,2,No,No View,Average,7,2012,98027,47.5325,-122.072
16340,18/08/2014 00:00,304999,4,2.25,2270,9600,1,No,No View,Average,7,1976,98023,47.3261,-122.355
16341,12/05/2015 00:00,304950,3,1.75,1350,9000,1,No,No View,Average,7,1987,98045,47.4487,-121.773
16342,24/09/2014 00:00,304950,2,1,670,6720,1,No,No View,Very Good,6,1942,98126,47.5151,-122.372
16343,03/07/2014 00:00,304900,4,1.75,2600,11325,1,No,No View,Good,7,1969,98031,47.3954,-122.206
16344,09/06/2014 00:00,304700,2,1,740,5995,1,No,No View,Good,7,1949,98133,47.7291,-122.337
16345,24/11/2014 00:00,304500,3,2.25,1790,6930,1,No,No View,Average,7,1974,98003,47.3536,-122.317
16346,19/12/2014 00:00,304500,4,2.5,2030,5202,2,No,No View,Average,8,2001,98031,47.388,-122.176
16347,19/03/2015 00:00,304500,4,2,1350,942,3,No,No View,Average,7,2008,98027,47.5394,-122.026
16348,18/07/2014 00:00,304400,4,2.75,2140,8100,2,No,No View,Good,7,1990,98023,47.3075,-122.359
16349,16/06/2014 00:00,304000,4,2,1810,8750,1,No,No View,Fair- Badly worn,7,1967,98058,47.4307,-122.17
16350,24/06/2014 00:00,304000,4,2,1310,8454,1,No,No View,Good,7,1953,98155,47.7572,-122.318
16351,13/06/2014 00:00,304000,3,1,1280,8184,1.5,No,No View,Good,6,1947,98155,47.7467,-122.319
16352,27/05/2014 00:00,304000,3,1,900,7500,1,No,No View,Good,7,1972,98034,47.7314,-122.237
16353,27/04/2015 00:00,304000,3,2.5,1710,6773,2,No,No View,Average,8,1993,98003,47.2635,-122.312
16354,03/10/2014 00:00,304000,3,1.75,1720,6000,1,No,Average,Average,7,1954,98178,47.4999,-122.223
16355,06/04/2015 00:00,304000,3,2.5,1670,5298,2,No,No View,Average,8,2002,98042,47.3925,-122.165
16356,02/10/2014 00:00,304000,2,2.25,1320,1034,3,No,No View,Average,7,1996,98133,47.7039,-122.344
16357,06/08/2014 00:00,304000,2,1.5,950,676,2,No,No View,Average,7,2003,98144,47.6005,-122.306
16358,05/09/2014 00:00,303700,3,2.5,1981,5700,2,No,No View,Average,8,2010,98030,47.3668,-122.178
16359,26/02/2015 00:00,303697,4,2,2520,7334,1,No,No View,Average,7,1955,98125,47.7263,-122.291
16360,09/05/2014 00:00,303500,3,1.5,1060,10464,1,No,No View,Good,7,1973,98034,47.7313,-122.229
16361,14/11/2014 00:00,303500,4,2.5,1920,7345,2,No,No View,Average,8,1992,98038,47.3526,-122.055
16362,14/01/2015 00:00,303500,6,4.5,3390,7200,2,No,No View,Average,8,2007,98118,47.5205,-122.288
16363,10/06/2014 00:00,303210,4,2.5,2009,5000,2,No,No View,Average,8,2014,98092,47.2577,-122.198
16364,22/10/2014 00:00,303100,3,1.5,1640,5650,1,No,No View,Average,8,1952,98178,47.509,-122.251
16365,08/09/2014 00:00,303000,2,1,1100,27007,1,No,No View,Good,6,1943,98070,47.4471,-122.473
16366,10/07/2014 00:00,303000,2,2,970,9750,1,No,No View,Very Good,6,1940,98146,47.5073,-122.372
16367,29/04/2015 00:00,303000,4,1,2300,9583,1,No,No View,Average,6,1928,98024,47.5671,-121.89
16368,04/05/2015 00:00,303000,2,1,1020,9200,1,No,No View,Average,7,1978,98045,47.4461,-121.769
16369,11/07/2014 00:00,303000,4,2.25,2560,8927,1,No,No View,Average,7,1976,98001,47.34,-122.271
16370,21/07/2014 00:00,303000,3,2.75,1850,8820,2,No,No View,Good,8,1993,98022,47.1928,-122.01
16371,19/08/2014 00:00,303000,4,2.5,2100,6783,2,No,No View,Average,8,2003,98042,47.3504,-122.141
16372,25/04/2015 00:00,303000,3,2.5,1850,4957,2,No,No View,Average,8,1999,98092,47.3311,-122.17
16373,06/02/2015 00:00,303000,3,2.5,1560,4100,2,No,No View,Average,7,1985,98055,47.4733,-122.189
16374,12/12/2014 00:00,303000,3,2.5,2056,3564,2,No,No View,Average,7,2014,98092,47.338,-122.181
16375,16/12/2014 00:00,303000,2,1.5,1400,1650,3,No,No View,Average,7,1999,98125,47.7222,-122.29
16376,18/12/2014 00:00,303000,2,1.5,1000,1075,2,No,No View,Average,7,2007,98144,47.5708,-122.288
16377,20/03/2015 00:00,303000,3,2.25,1340,873,3,No,No View,Average,8,2009,98133,47.7325,-122.343
16378,11/03/2015 00:00,302860,2,1,970,3279,2,No,No View,Average,7,2007,98136,47.5469,-122.383
16379,17/11/2014 00:00,302500,3,2.25,3100,11985,1,No,No View,Good,7,1963,98198,47.3825,-122.31
16380,21/11/2014 00:00,302500,4,2.5,1990,5511,2,No,No View,Average,8,1994,98030,47.3585,-122.191
16381,08/04/2015 00:00,302500,3,2.5,1690,4476,2,No,No View,Average,7,2008,98042,47.3663,-122.114
16382,23/12/2014 00:00,302495,3,2.5,2200,7201,2,No,No View,Average,8,1994,98030,47.3821,-122.207
16383,29/12/2014 00:00,302300,5,2.75,3130,9450,1,No,No View,Good,8,1973,98023,47.3099,-122.384
16384,22/07/2014 00:00,302282,2,1,1095,5120,1.5,No,No View,Average,7,1901,98122,47.6058,-122.313
16385,23/03/2015 00:00,302200,4,1.5,1730,10396,1,No,No View,Average,7,1964,98058,47.4497,-122.168
16386,24/04/2015 00:00,302100,3,1,1790,6120,1,No,No View,Average,6,1937,98146,47.508,-122.337
16387,23/02/2015 00:00,302059,4,2,1390,745,3,No,No View,Average,7,2008,98027,47.5393,-122.026
16388,29/05/2014 00:00,302000,2,1,900,423838,1,No,Average,Very Good,6,1925,98022,47.228,-122.088
16389,26/06/2014 00:00,302000,4,1.75,1530,17664,1.5,No,No View,Average,7,1968,98058,47.4549,-122.155
16390,22/10/2014 00:00,302000,4,3,3320,13500,1,No,No View,Average,7,1963,98059,47.4596,-122.065
16391,15/04/2015 00:00,302000,4,1.5,1790,10200,1,No,No View,Good,8,1963,98030,47.3774,-122.225
16392,24/09/2014 00:00,302000,5,2,1540,9629,1,No,No View,Good,7,1960,98059,47.4915,-122.143
16393,23/07/2014 00:00,302000,3,2.5,2140,9492,2,No,No View,Average,8,1994,98092,47.3289,-122.204
16394,15/07/2014 00:00,302000,4,2.75,2030,9120,1,No,No View,Good,7,1988,98003,47.282,-122.303
16395,20/02/2015 00:00,302000,5,1.75,2360,8642,1.5,No,No View,Very Good,7,1926,98133,47.7617,-122.335
16396,29/04/2015 00:00,302000,2,1.75,1170,8200,1,No,No View,Good,6,1937,98003,47.3263,-122.305
16397,15/09/2014 00:00,302000,4,2.5,1740,7895,2,No,No View,Average,7,1999,98001,47.3401,-122.282
16398,15/05/2014 00:00,302000,4,1.75,2020,7865,1,No,No View,Good,7,1963,98059,47.5008,-122.162
16399,12/05/2014 00:00,302000,5,2.25,2180,7813,2,No,No View,Average,7,1986,98038,47.3651,-122.051
16400,22/07/2014 00:00,302000,3,1,1110,7000,1.5,No,No View,Good,7,1955,98133,47.754,-122.341
16401,12/02/2015 00:00,302000,2,1,1010,6000,1,No,No View,Good,6,1944,98133,47.771,-122.353
16402,06/11/2014 00:00,302000,2,1,890,5000,1,No,No View,Good,6,1947,98118,47.5526,-122.287
16403,25/02/2015 00:00,302000,6,2,2650,4621,1.5,No,No View,Average,8,1911,98118,47.5543,-122.275
16404,05/11/2014 00:00,302000,3,1,1600,1950,2,No,No View,Fair- Badly worn,7,1906,98122,47.6028,-122.312
16405,18/07/2014 00:00,301950,3,1.75,1370,9288,1,No,No View,Good,7,1988,98059,47.4824,-122.152
16406,01/02/2015 00:00,301500,3,1,1410,7419,1,No,No View,Average,7,1969,98056,47.534,-122.173
16407,12/05/2014 00:00,301500,2,1.5,830,1333,2,No,No View,Average,7,2005,98136,47.5506,-122.381
16408,22/05/2014 00:00,301350,3,3,1860,7440,1,No,No View,Very Good,7,1954,98178,47.5035,-122.255
16409,25/07/2014 00:00,301000,3,1,1060,9241,1,No,No View,Good,7,1956,98133,47.7465,-122.339
16410,12/05/2015 00:00,301000,2,1,910,9000,1,No,No View,Average,5,1923,98065,47.526,-121.81
16411,09/09/2014 00:00,301000,3,1.5,1030,8414,1,No,No View,Good,7,1967,98155,47.7654,-122.297
16412,12/12/2014 00:00,301000,3,1.75,1840,7200,1,No,No View,Good,7,1968,98055,47.456,-122.209
16413,28/07/2014 00:00,301000,4,2.5,2810,6146,2,No,No View,Average,9,1998,98031,47.4045,-122.208
16414,07/04/2015 00:00,301000,3,2.5,2420,4750,2,No,No View,Average,8,2003,98042,47.3663,-122.122
16415,05/01/2015 00:00,300523,3,2.5,2370,6840,2,No,No View,Average,9,1987,98119,47.6503,-122.366
16416,23/04/2015 00:00,300500,2,1.5,1190,801,3,No,No View,Average,8,2010,98106,47.5212,-122.358
16417,21/10/2014 00:00,300499,4,2.5,2150,7944,2,No,No View,Average,8,1990,98092,47.259,-122.215
16418,02/10/2014 00:00,300000,4,1,1730,177657,1.5,No,No View,Average,5,1948,98065,47.5163,-121.829
16419,06/05/2015 00:00,300000,3,1.5,1630,82764,1,No,No View,Good,6,1948,98027,47.4743,-122.026
16420,17/12/2014 00:00,300000,2,1,1220,75794,1,No,No View,Good,7,1963,98038,47.4219,-122.007
16421,09/09/2014 00:00,300000,3,1.75,1830,51836,1,No,No View,Good,7,1966,98059,47.4774,-122.098
16422,01/12/2014 00:00,300000,3,1.75,1810,21138,1,No,No View,Good,7,1977,98058,47.4674,-122.178
16423,27/08/2014 00:00,300000,3,1,1300,20812,1,No,No View,Average,6,1927,98106,47.5435,-122.359
16424,25/03/2015 00:00,300000,4,2.5,2890,17349,2,No,No View,Average,8,1994,98023,47.2822,-122.34
16425,20/01/2015 00:00,300000,3,2,1470,16500,1,No,No View,Average,7,1961,98042,47.3617,-122.061
16426,06/06/2014 00:00,300000,4,2.5,2680,15508,2,No,No View,Average,8,1999,98023,47.3025,-122.39
16427,12/03/2015 00:00,300000,3,2.75,1910,15508,1,No,No View,Average,8,1984,98023,47.3128,-122.345
16428,22/09/2014 00:00,300000,3,1.5,1320,15053,1,No,No View,Average,7,1979,98072,47.7405,-122.095
16429,26/09/2014 00:00,300000,3,1.5,1500,14750,1.5,No,No View,Good,6,1933,98168,47.495,-122.318
16430,21/05/2014 00:00,300000,2,1,970,13700,1,No,No View,Average,6,1949,98106,47.515,-122.362
16431,15/05/2014 00:00,300000,3,1,1220,13000,1,No,No View,Good,7,1955,98133,47.7608,-122.353
16432,04/02/2015 00:00,300000,3,1.75,1280,12776,1,No,No View,Good,7,1977,98031,47.4212,-122.199
16433,15/08/2014 00:00,300000,3,2.5,1830,12750,2,No,No View,Average,7,1991,98168,47.5003,-122.328
16434,26/03/2015 00:00,300000,3,1,1290,12415,1.5,No,No View,Average,6,1908,98070,47.3719,-122.461
16435,05/11/2014 00:00,300000,3,1,970,12300,1,No,No View,Average,7,1982,98028,47.7335,-122.227
16436,29/01/2015 00:00,300000,3,2.75,2340,12282,1,No,Average,Average,8,1978,98155,47.7379,-122.289
16437,14/04/2015 00:00,300000,3,1,1380,12000,1,No,No View,Average,7,1963,98031,47.3997,-122.215
16438,02/07/2014 00:00,300000,2,1,1010,11919,1,No,No View,Average,6,1947,98155,47.7461,-122.322
16439,01/04/2015 00:00,300000,6,2.5,2590,11250,1,No,No View,Good,8,1978,98055,47.4608,-122.196
16440,13/06/2014 00:00,300000,4,2.5,2700,10814,1,No,No View,Good,8,1966,98030,47.369,-122.177
16441,22/05/2014 00:00,300000,6,2,2040,10812,1,No,No View,Good,5,1943,98056,47.4919,-122.181
16442,07/07/2014 00:00,300000,4,3,2200,10800,1,No,No View,Average,6,1960,98058,47.4476,-122.169
16443,26/06/2014 00:00,300000,3,2.25,1780,10395,1,No,No View,Average,8,1967,98058,47.4539,-122.15
16444,29/07/2014 00:00,300000,5,2.5,2093,10350,1.5,No,No View,Very Good,7,1963,98058,47.4495,-122.17
16445,28/04/2015 00:00,300000,3,1,1010,10168,1,No,No View,Average,6,1979,98014,47.6453,-121.912
16446,05/05/2014 00:00,300000,3,2,1050,10072,1,No,No View,Average,7,1986,98019,47.7341,-121.976
16447,23/10/2014 00:00,300000,3,2.25,1730,10030,1,No,No View,Good,8,1985,98023,47.3108,-122.345
16448,17/09/2014 00:00,300000,6,3,2744,9926,2,No,No View,Average,7,2006,98002,47.2773,-122.216
16449,20/05/2014 00:00,300000,3,1,1090,9900,1,No,No View,Good,7,1955,98052,47.6755,-122.16
16450,23/05/2014 00:00,300000,4,2.5,1960,9898,2,No,No View,Average,8,2001,98030,47.3834,-122.168
16451,02/09/2014 00:00,300000,3,2,1310,9855,1,No,No View,Average,7,1962,98034,47.7296,-122.241
16452,29/05/2014 00:00,300000,3,2.5,2080,9827,2,No,No View,Average,8,1989,98023,47.3058,-122.394
16453,19/08/2014 00:00,300000,3,1.75,1310,9761,1,No,No View,Average,7,1967,98034,47.721,-122.228
16454,15/09/2014 00:00,300000,4,2.25,1740,9613,2,No,No View,Very Good,8,1989,98058,47.463,-122.125
16455,15/08/2014 00:00,300000,4,2,1580,9600,1,No,No View,Very Good,7,1965,98198,47.4091,-122.313
16456,23/02/2015 00:00,300000,3,3,2850,9375,1,No,No View,Average,8,1977,98055,47.4655,-122.209
16457,22/04/2015 00:00,300000,6,3,2400,9373,2,No,No View,Average,7,1991,98002,47.3262,-122.214
16458,06/10/2014 00:00,300000,5,2.75,2000,9276,2,No,No View,Good,7,1968,98055,47.444,-122.19
16459,14/01/2015 00:00,300000,4,1.75,1890,9205,1,No,No View,Average,8,1964,98133,47.774,-122.348
16460,29/04/2015 00:00,300000,4,2.5,2450,8932,2,No,No View,Average,8,1990,98023,47.3093,-122.345
16461,27/06/2014 00:00,300000,3,1.5,1590,8911,1,No,No View,Average,7,1956,98028,47.7394,-122.252
16462,21/07/2014 00:00,300000,5,1,1940,8875,1,No,No View,Average,7,1957,98188,47.4407,-122.275
16463,18/07/2014 00:00,300000,4,1.5,1460,8760,1,No,No View,Average,7,1958,98166,47.4698,-122.36
16464,28/08/2014 00:00,300000,4,1.75,2080,8750,1,No,No View,Good,8,1967,98032,47.3749,-122.291
16465,08/09/2014 00:00,300000,4,2,2050,8750,1,No,No View,Average,7,1967,98058,47.4324,-122.171
16466,09/01/2015 00:00,300000,4,2.5,2600,8572,2,No,No View,Average,8,2003,98001,47.3155,-122.266
16467,28/06/2014 00:00,300000,4,1,1370,8499,1,No,No View,Average,7,1949,98155,47.736,-122.301
16468,15/10/2014 00:00,300000,3,1.75,1700,8481,2,No,No View,Average,7,1993,98003,47.2623,-122.305
16469,19/03/2015 00:00,300000,3,1.75,1500,8352,1,No,Average,Very Good,6,1943,98056,47.4883,-122.191
16470,04/11/2014 00:00,300000,3,2,1550,8300,1,No,No View,Good,8,1965,98055,47.4654,-122.195
16471,14/05/2014 00:00,300000,3,1,1260,8280,1,No,No View,Average,6,1946,98115,47.7,-122.299
16472,10/03/2015 00:00,300000,3,1.5,1810,8232,1,No,No View,Average,8,1988,98001,47.3195,-122.273
16473,20/10/2014 00:00,300000,6,2.5,3080,8163,1,No,No View,Average,7,1985,98030,47.3859,-122.221
16474,30/06/2014 00:00,300000,2,1,960,8153,1,No,No View,Average,6,1947,98155,47.7341,-122.3
16475,12/05/2014 00:00,300000,2,1.75,1360,8100,1,No,No View,Average,7,1975,98177,47.7295,-122.359
16476,08/07/2014 00:00,300000,4,2.5,2200,8065,2,No,No View,Average,7,1998,98031,47.4042,-122.213
16477,09/10/2014 00:00,300000,4,2.5,1910,8058,2,No,No View,Average,8,1992,98031,47.3891,-122.172
16478,23/05/2014 00:00,300000,2,1,1340,7788,1,No,Average,Average,7,1947,98178,47.5094,-122.244
16479,20/05/2014 00:00,300000,3,1,2120,7735,1,No,No View,Good,7,1967,98059,47.4869,-122.123
16480,30/09/2014 00:00,300000,4,2.25,2080,7700,1,No,No View,Average,7,1968,98058,47.4349,-122.17
16481,18/06/2014 00:00,300000,3,1,910,7700,1,No,No View,Good,7,1971,98034,47.7303,-122.238
16482,11/03/2015 00:00,300000,2,1,1100,7680,1,No,No View,Good,7,1950,98133,47.7439,-122.339
16483,23/03/2015 00:00,300000,3,1.75,1450,7620,1,No,No View,Good,7,1955,98166,47.4569,-122.354
16484,20/02/2015 00:00,300000,4,1.75,2200,7600,2,No,No View,Average,8,1978,98092,47.3131,-122.191
16485,28/07/2014 00:00,300000,3,2,720,7598,1,No,No View,Very Good,6,1947,98106,47.5483,-122.36
16486,11/12/2014 00:00,300000,3,2.25,2000,7560,1,No,No View,Average,7,1979,98055,47.4798,-122.228
16487,02/06/2014 00:00,300000,4,2.5,2070,7476,2,No,No View,Average,8,2003,98092,47.3352,-122.189
16488,20/08/2014 00:00,300000,4,2,2360,7440,1,No,No View,Average,7,1955,98178,47.5044,-122.245
16489,18/03/2015 00:00,300000,3,1.75,1350,7370,1,No,No View,Good,6,1912,98118,47.5336,-122.278
16490,08/07/2014 00:00,300000,3,1,1150,7314,1,No,No View,Average,7,1960,98008,47.6246,-122.113
16491,21/04/2015 00:00,300000,3,2.25,2070,7225,1,No,No View,Average,8,1979,98042,47.3551,-122.148
16492,11/12/2014 00:00,300000,4,2.5,2400,7215,2,No,No View,Average,8,1992,98023,47.2944,-122.371
16493,16/01/2015 00:00,300000,3,1,1490,7200,1,No,No View,Average,7,1954,98125,47.7276,-122.307
16494,22/03/2015 00:00,300000,3,1.75,1420,7200,1,No,No View,Average,7,1979,98146,47.5069,-122.367
16495,23/03/2015 00:00,300000,3,1,1320,7200,1,No,No View,Good,7,1959,98056,47.5048,-122.19
16496,23/03/2015 00:00,300000,3,2,1451,7159,1,No,No View,Average,7,2010,98042,47.3754,-122.163
16497,24/06/2014 00:00,300000,3,1,2150,7007,1,No,No View,Average,6,1954,98177,47.7615,-122.362
16498,05/11/2014 00:00,300000,3,1.75,1210,7000,1,No,No View,Average,7,1975,98058,47.4572,-122.169
16499,20/02/2015 00:00,300000,3,1.75,1730,6900,1,No,No View,Good,7,1976,98031,47.3915,-122.188
16500,18/02/2015 00:00,300000,3,2,1480,6698,1,No,No View,Good,7,1979,98058,47.4614,-122.168
16501,05/08/2014 00:00,300000,3,2.5,2020,6628,1,No,No View,Good,7,1963,98168,47.4934,-122.332
16502,16/06/2014 00:00,300000,5,3,1940,6355,1,No,No View,Average,8,2007,98168,47.498,-122.322
16503,06/08/2014 00:00,300000,2,1.75,2120,6350,1,No,No View,Good,6,1924,98103,47.6974,-122.356
16504,08/09/2014 00:00,300000,3,1,1010,6300,1,No,No View,Average,7,1957,98133,47.7304,-122.352
16505,09/04/2015 00:00,300000,2,1.5,1300,6120,1,No,No View,Average,6,1945,98146,47.5088,-122.338
16506,22/05/2014 00:00,300000,5,2.5,2760,6000,2,No,No View,Average,8,2006,98108,47.5289,-122.321
16507,30/04/2015 00:00,300000,3,2.5,1640,5707,2,No,No View,Average,7,1995,98031,47.4016,-122.209
16508,17/03/2015 00:00,300000,3,2.5,1741,5701,2,No,No View,Average,8,2012,98030,47.379,-122.184
16509,20/05/2014 00:00,300000,6,5.25,2860,5682,2,No,No View,Average,7,1978,98002,47.303,-122.221
16510,23/06/2014 00:00,300000,4,2.5,1840,5550,2,No,No View,Average,8,2004,98031,47.3937,-122.183
16511,20/11/2014 00:00,300000,3,2.25,1760,5421,2,No,No View,Average,7,1991,98038,47.3484,-122.037
16512,07/07/2014 00:00,300000,4,2.5,2090,5195,2,No,No View,Average,7,2007,98031,47.3986,-122.166
16513,07/07/2014 00:00,300000,3,1,930,5160,1.5,No,No View,Very Good,6,1919,98106,47.5256,-122.357
16514,01/07/2014 00:00,300000,3,2.25,1660,5128,2,No,No View,Average,7,2001,98019,47.7362,-121.967
16515,24/06/2014 00:00,300000,2,1,750,5120,1,No,No View,Good,6,1941,98126,47.5312,-122.375
16516,02/05/2014 00:00,300000,3,2.5,2540,5050,2,No,No View,Average,7,2006,98042,47.3358,-122.055
16517,09/07/2014 00:00,300000,4,1.75,1820,5015,1,No,No View,Good,6,1926,98108,47.5569,-122.31
16518,06/11/2014 00:00,300000,3,1,1260,5000,1,No,No View,Good,6,1968,98014,47.6492,-121.915
16519,06/08/2014 00:00,300000,4,2.5,1910,4862,2,No,No View,Average,7,2005,98038,47.3607,-122.034
16520,18/11/2014 00:00,300000,3,1,950,4760,1.5,No,No View,Average,6,1929,98106,47.5236,-122.348
16521,16/04/2015 00:00,300000,4,2.5,2500,4750,2,No,No View,Average,8,2003,98042,47.3666,-122.122
16522,16/07/2014 00:00,300000,3,2.5,2090,4590,2,No,No View,Average,7,2005,98042,47.3992,-122.163
16523,23/06/2014 00:00,300000,4,2.5,2620,4469,2,No,No View,Average,7,2008,98042,47.3663,-122.115
16524,26/03/2015 00:00,300000,4,3,1984,4419,2,No,No View,Average,7,2010,98002,47.3514,-122.213
16525,06/08/2014 00:00,300000,3,2.5,1880,4200,2,No,No View,Average,7,2007,98038,47.366,-122.017
16526,25/08/2014 00:00,300000,3,2.5,1750,4200,2,No,No View,Average,7,2005,98038,47.3605,-122.04
16527,12/11/2014 00:00,300000,2,1,1100,4010,1.5,No,No View,Very Good,6,1920,98106,47.5296,-122.351
16528,08/08/2014 00:00,300000,2,1.5,1150,3927,2,No,No View,Average,7,1982,98034,47.7248,-122.162
16529,06/08/2014 00:00,300000,3,2.5,1260,3855,2,No,No View,Average,8,1999,98059,47.4908,-122.154
16530,29/05/2014 00:00,300000,2,1,820,3844,1,No,No View,Good,6,1916,98133,47.7049,-122.349
16531,01/07/2014 00:00,300000,4,2.5,2303,3826,2,No,No View,Average,8,2006,98092,47.3258,-122.165
16532,05/11/2014 00:00,300000,3,2.5,2240,3691,2,No,No View,Average,7,2003,98092,47.3364,-122.169
16533,18/06/2014 00:00,300000,3,2.5,1700,3575,2,No,No View,Average,7,2000,98108,47.5418,-122.295
16534,13/07/2014 00:00,300000,3,2.5,1870,3439,2,No,No View,Average,7,2005,98042,47.3992,-122.163
16535,27/08/2014 00:00,300000,3,2.5,1590,3381,2,No,No View,Average,7,2000,98019,47.7344,-121.986
16536,14/10/2014 00:00,300000,4,2.5,1914,3272,2,No,No View,Average,8,2009,98055,47.4297,-122.189
16537,23/10/2014 00:00,300000,3,2.5,1800,3253,2,No,No View,Average,7,2001,98108,47.5401,-122.292
16538,11/02/2015 00:00,300000,4,2.25,1660,3200,2,No,No View,Average,7,2011,98038,47.3666,-122.019
16539,07/05/2014 00:00,300000,2,1,760,3001,1,No,No View,Average,6,1913,98144,47.5874,-122.311
16540,31/07/2014 00:00,300000,4,2.5,2080,2999,2,No,No View,Average,8,1998,98059,47.4909,-122.157
16541,02/09/2014 00:00,300000,3,2.5,1320,2614,2,No,No View,Average,7,2005,98118,47.5355,-122.283
16542,13/01/2015 00:00,300000,3,2,1260,2550,2,No,No View,Average,7,1987,98117,47.6821,-122.378
16543,29/04/2015 00:00,300000,2,1,1290,2482,2,No,No View,Average,7,2008,98053,47.6972,-122.025
16544,30/07/2014 00:00,300000,3,2.25,1960,1585,2,No,No View,Average,7,2003,98118,47.5414,-122.288
16545,10/12/2014 00:00,300000,3,2.5,1020,1570,2,No,No View,Average,7,2004,98144,47.5871,-122.317
16546,13/10/2014 00:00,300000,3,2.5,1960,1477,2,No,No View,Average,7,2012,98059,47.4873,-122.166
16547,12/06/2014 00:00,300000,3,3.25,1470,1235,2,No,No View,Average,7,2008,98108,47.5537,-122.313
16548,06/08/2014 00:00,300000,3,2.5,1330,1200,3,No,No View,Average,7,2002,98133,47.7034,-122.344
16549,10/04/2015 00:00,299999,3,2.5,2380,9719,2,No,No View,Average,8,2001,98001,47.2932,-122.283
16550,19/08/2014 00:00,299999,4,2,1640,7200,1,No,No View,Very Good,6,1944,98166,47.4791,-122.347
16551,05/01/2015 00:00,299999,4,2.5,1981,4828,2,No,No View,Average,8,2013,98092,47.3252,-122.167
16552,23/02/2015 00:00,299999,3,2.25,1350,1234,2,No,No View,Average,7,2007,98106,47.5565,-122.363
16553,12/06/2014 00:00,299995,3,2.5,1970,7500,2,No,No View,Average,8,1988,98092,47.2658,-122.218
16554,23/06/2014 00:00,299995,2,1,1060,7200,1,No,No View,Good,6,1951,98155,47.7463,-122.315
16555,27/10/2014 00:00,299990,2,1,1570,125452,1,No,Good,Good,7,1953,98022,47.2077,-122.016
16556,08/09/2014 00:00,299990,3,2.5,1870,8541,2,No,No View,Average,8,1989,98023,47.2925,-122.346
16557,18/09/2014 00:00,299980,4,1.5,1580,10230,1,No,No View,Average,6,1945,98178,47.5002,-122.246
16558,29/10/2014 00:00,299950,3,1,1410,81021,1,No,No View,Average,7,1949,98058,47.4303,-122.067
16559,05/06/2014 00:00,299950,4,1.75,1560,31299,1,No,No View,Good,7,1965,98092,47.3384,-122.164
16560,11/12/2014 00:00,299950,3,1.75,1980,11274,1,No,No View,Good,7,1968,98058,47.4474,-122.167
16561,28/10/2014 00:00,299950,2,1.75,1460,10506,1,No,No View,Average,7,1983,98031,47.4048,-122.178
16562,06/01/2015 00:00,299950,3,1,1030,9916,1,No,No View,Good,7,1972,98034,47.7218,-122.176
16563,11/07/2014 00:00,299950,3,2.5,1600,9830,2,No,No View,Good,8,1993,98001,47.339,-122.266
16564,30/05/2014 00:00,299950,3,1,1210,9525,1,No,No View,Average,7,1955,98106,47.5274,-122.345
16565,27/03/2015 00:00,299950,3,1.5,1940,8951,1,No,No View,Average,7,1958,98168,47.473,-122.328
16566,20/05/2014 00:00,299950,3,1,910,8000,1,No,No View,Good,6,1950,98177,47.7746,-122.378
16567,25/06/2014 00:00,299950,3,2.5,1870,7942,2,No,No View,Average,7,1990,98001,47.342,-122.279
16568,25/06/2014 00:00,299950,3,1.75,1790,7650,1,No,Good,Average,9,1978,98023,47.3213,-122.385
16569,05/01/2015 00:00,299950,4,2.25,1810,7601,1,No,No View,Average,7,1986,98023,47.2857,-122.358
16570,17/09/2014 00:00,299950,4,1,1170,5400,1,No,No View,Very Good,6,1953,98056,47.492,-122.172
16571,06/11/2014 00:00,299950,3,1,1580,5250,1,No,No View,Very Good,7,1954,98056,47.4964,-122.168
16572,19/03/2015 00:00,299950,2,1,890,5200,1,No,No View,Good,6,1941,98126,47.5311,-122.373
16573,27/04/2015 00:00,299950,3,2.25,1370,5000,2,No,No View,Average,7,1990,98019,47.7372,-121.981
16574,11/09/2014 00:00,299950,3,2.5,1780,4650,2,No,No View,Average,7,2011,98038,47.386,-122.047
16575,03/03/2015 00:00,299950,3,2.5,1740,4497,2,No,No View,Average,7,2012,98042,47.3697,-122.117
16576,11/02/2015 00:00,299950,4,2.5,1900,4054,2,No,No View,Average,7,2003,98042,47.3767,-122.124
16577,26/11/2014 00:00,299950,3,2.5,1320,3150,2,No,No View,Average,7,2005,98118,47.5328,-122.282
